SourceCountry,TargetCountry,Type,Total,Coal,Oil,NaturalGas,Electricity
AUS,NGA,Import,95.3322455,0,95.3322429,0,0
OMN,THA,Export,95.6158853,0,91.8958857,3.72,0
THA,OMN,Import,95.6158853,0,91.8958857,3.72,0
AUS,BRA,Export,96.1792655,94.0497014,2.1295701,0,0
BRA,AUS,Import,96.1792655,94.0497014,2.1295701,0,0
MAR,DZA,Import,96.5840159,0,52.2159125,42.342768,2.0253348
PRT,COL,Import,96.6601032,96.6601015,0,0,0
AUT,CZE,Import,96.9025946,35.0578005,18.8131698,0.0008288,43.0308
CZE,AUT,Export,96.9025946,35.0578005,18.8131698,0.0008288,43.0308
ECU,PAN,Export,96.9886351,0,96.9886327,0,0
PAN,ECU,Import,96.9886351,0,96.9886327,0,0
SWE,NLD,Export,97.7854956,0.768593,97.0168988,0,0
BRA,VEN,Import,97.870078,5.6217663,89.1438227,0,3.1044924
VEN,BRA,Export,97.870078,5.6217663,89.1438227,0,3.1044924
BEL,LUX,Export,98.9903503,0.9287,96.4997985,0.89585,0.666
LUX,BEL,Import,98.9903503,0.9287,96.4997985,0.89585,0.666
IDN,ESP,Export,99.0774067,98.7936015,0.2838,0,0
DOM,USA,Import,99.2830833,10.2157002,89.0673806,0,0
GRC,SAU,Import,99.392086,0,99.3920828,0,0
BGD,SGP,Import,99.5021701,0,99.5021663,0,0
SGP,BGD,Export,99.5021701,0,99.5021663,0,0
CHE,ITA,Export,99.6342006,0.001509,2.0882,8.3940929,89.1504
ZAF,TUR,Export,100.1315369,100.0235015,0.1080336,0,0
ABW,COL,Import,101.1347374,0,101.1347392,0,0
BRA,PRY,Import,101.8803159,0,0.0062572,0,101.8740564
PRY,BRA,Export,101.8803159,0,0.0062572,0,101.8740564
SWE,NGA,Import,101.9475067,0,101.9475031,0,0
ITA,TUR,Export,102.0826583,2.9,99.182659,0,0
BGR,SGP,Export,103.259562,0,103.2595637,0,0
FIN,SWE,Export,103.5449221,0.03,103.5149184,0,0
SWE,FIN,Import,103.5449221,0.03,103.5149184,0,0
FRA,ITA,Export,104.5647524,0.0293992,47.33905,1.3243,55.872
BEL,DEU,Import,104.6441329,13.681,77.0190291,13.9441003,0
DEU,BEL,Export,104.6441329,13.681,77.0190291,13.9441003,0
NGA,USA,Import,104.8794071,0.0017278,104.8736985,0.0035403,0.0004428
ECU,PER,Export,104.8974295,0,104.8974302,0,0
PER,ECU,Import,104.8974295,0,104.8974302,0,0
AZE,CZE,Export,104.9832735,0,104.9832732,0,0
CZE,AZE,Import,104.9832735,0,104.9832732,0,0
IND,ZAF,Export,105.1824456,0.007313,105.175135,0,0
ZAF,IND,Import,105.1824456,0.007313,105.175135,0,0
SGP,KOR,Export,105.7098793,4.9150027,100.7948785,0,0
AZE,ISR,Export,106.0297196,0,106.0297221,0,0
ISR,AZE,Import,106.0297196,0,106.0297221,0,0
MAR,ESP,Import,106.2635274,1.7835,79.2908992,0,25.1891316
ESP,MAR,Export,106.2635274,1.7835,79.2908992,0,25.1891316
CZE,DEU,Import,106.6586112,18.9695,54.4261193,19.4750004,13.788
DEU,CZE,Export,106.6586112,18.9695,54.4261193,19.4750004,13.788
DEU,UKR,Export,107.3198039,0.0026479,0.711,106.6061521,0
UKR,DEU,Import,107.3198039,0.0026479,0.711,106.6061521,0
CAN,IRQ,Import,107.5206308,0,107.5206333,0,0
IRQ,CAN,Export,107.5206308,0,107.5206333,0,0
ESP,NLD,Export,108.3240366,0.1923,108.1317394,0,0.0000036
IND,TUR,Export,109.5057572,0.0047552,109.5009982,0,0
BEL,ITA,Export,109.6395981,0.0018996,7.5676999,102.070002,0
MYS,SAU,Import,110.9829632,0,110.9829614,0,0
DEU,ITA,Export,111.2252744,0.215,3.5913,65.8644513,41.5545228
CAN,ITA,Export,111.3478431,19.0760003,92.2718427,0,0
EGY,ITA,Export,111.4108477,0.0529076,111.3579418,0,0
HND,USA,Import,111.5715256,2.6652014,108.9063266,0,0
BLR,NLD,Export,111.848194,0.0084491,111.8397419,0,0
MDA,RUS,Import,112.3249029,1.7365489,3.7564313,106.8319252,0
GIB,ESP,Import,112.6712689,0.0000317,112.6712411,0,0
ESP,GIB,Export,112.6712689,0.0000317,112.6712411,0,0
HRV,RUS,Import,112.8093286,21.862629,90.9467006,0,0
CHN,IDN,Export,114.0244972,8.7528106,105.2716867,0,0
IDN,CHN,Import,114.0244972,8.7528106,105.2716867,0,0
ARG,TTO,Import,114.0399964,0,0,114.04,0
TTO,ARG,Export,114.0399964,0,0,114.04,0
CRI,USA,Import,114.4966758,0.4370648,107.3973878,6.662229,0
BEL,GIB,Export,115.6316774,0,115.6316751,0,0
GIB,BEL,Import,115.6316774,0,115.6316751,0,0
ISR,TUR,Export,116.4394988,0,116.4394981,0,0
TUR,ISR,Import,116.4394988,0,116.4394981,0,0
MAR,SAU,Import,116.596695,0,116.5966948,0,0
DNK,GBR,Export,116.8812278,0.0000131,116.8812126,0,0
BEL,USA,Import,117.340414,30.7977005,86.5427094,0,0
CHN,IND,Export,117.5212196,73.6441323,43.8770865,0,0
AUS,SGP,Export,117.9560018,0.0000025,117.937973,0.0000219,0.018
TTO,USA,Export,118.1025239,0,69.6225201,48.48,0
AZE,FRA,Export,118.2889574,0,118.2889536,0,0
MAR,RUS,Import,119.1131464,43.8829721,75.2301778,0,0
AUT,KAZ,Import,119.3806807,0,119.3806836,0,0
KAZ,AUT,Export,119.3806807,0,119.3806836,0,0
EGY,IND,Export,119.9935816,0,119.9935817,0,0
SRB,RUS,Import,120.5172879,3.0174478,65.8997174,51.6001225,0
FRA,ESP,Export,120.7431496,1.5465,41.5249997,56.2048511,21.4668
AUS,IDN,Import,121.7164657,0,121.7164626,0,0
IDN,AUS,Export,121.7164657,0,121.7164626,0,0
KWT,GBR,Export,122.6325197,0,122.6325181,0,0
MYS,THA,Export,123.6819231,0.0495841,120.2714684,3.28,0.0808704
THA,MYS,Import,123.6819231,0.0495841,120.2714684,3.28,0.0808704
MYS,RUS,Import,125.4451855,37.6495494,87.7956351,0,0
AGO,PRT,Export,126.3242854,0,126.3242838,0,0
PRT,AGO,Import,126.3242854,0,126.3242838,0,0
CAN,NLD,Import,127.3794806,0.2008,127.1786803,0,0
NLD,CAN,Export,127.3794806,0.2008,127.1786803,0,0
CHL,TTO,Import,127.6400026,0,0,127.64,0
TTO,CHL,Export,127.6400026,0,0,127.64,0
AUS,MYS,Export,128.3297935,101.9562015,23.0935904,3.28,0
MYS,AUS,Import,128.3297935,101.9562015,23.0935904,3.28,0
IRQ,NLD,Export,128.9542533,0,128.9542539,0,0
KOR,NLD,Export,129.0623959,0,129.0623981,0,0
ZAF,DEU,Export,129.2051661,127.7388019,1.4659929,0.0003808,0
TCD,USA,Export,129.2272763,0,129.2272771,0,0
JPN,KOR,Export,129.376854,0.696,128.6808581,0,0
MEX,NLD,Import,130.5173115,0.0154577,130.5016979,0.0001548,0
NLD,MEX,Export,130.5173115,0.0154577,130.5016979,0.0001548,0
GRC,KAZ,Import,131.3243955,0.3765,130.947894,0,0
KAZ,GRC,Export,131.3243955,0.3765,130.947894,0,0
KOR,PHL,Export,131.4626683,0.0061736,131.4564979,0,0
PHL,KOR,Import,131.4626683,0.0061736,131.4564979,0,0
RUS,UZB,Import,132.4300042,0,0,132.4300026,0
UZB,RUS,Export,132.4300042,0,0,132.4300026,0
ESP,VEN,Import,133.020672,0,133.020674,0,0
VEN,ESP,Export,133.020672,0,133.020674,0,0
CIV,NGA,Import,133.2031406,0,133.2025133,0.0006289,0
BEL,TGO,Export,133.5750164,0,133.5750192,0,0
TGO,BEL,Import,133.5750164,0,133.5750192,0,0
FIN,SWE,Import,133.8555924,0.694,67.7468993,0.0746912,65.34
SWE,FIN,Export,133.8555924,0.694,67.7468993,0.0746912,65.34
AUS,ARE,Import,134.4427459,0.0079757,134.4347741,0,0
ARE,AUS,Export,134.4427459,0.0079757,134.4347741,0,0
ESP,FRA,Export,135.4627154,2.4386,122.679919,1.7222,8.622
TUR,NGA,Import,136.2215158,0,79.6615124,56.56,0
DEU,FRA,Export,136.310399,9.5825,109.1833987,14.5673003,2.9772
ISR,RUS,Import,136.4363837,61.7460009,74.6903823,0,0
AZE,IDN,Export,137.4125507,0,137.4125543,0,0
IDN,AZE,Import,137.4125507,0,137.4125543,0,0
CHN,VNM,Export,138.0260741,13.7325707,116.3709695,0.000967,7.9215588
VNM,CHN,Import,138.0260741,13.7325707,116.3709695,0.000967,7.9215588
DNK,NLD,Export,139.2479764,0.3229567,115.3213192,23.6037005,0
CHN,KOR,Export,139.4419302,102.0110009,37.4309301,0,0
PNG,JPN,Export,139.4983567,0,22.2983498,117.2,0
PER,USA,Import,141.6209203,1.255,140.3659123,0.0000016,0
IND,TZA,Export,142.3327068,0.0005102,142.3322048,0,0
TZA,IND,Import,142.3327068,0.0005102,142.3322048,0,0
CHN,JPN,Export,142.3577907,127.6142003,14.7436,0,0
LBY,FRA,Export,144.2241577,0,144.2241642,0,0
AGO,FRA,Export,144.624468,0,144.6244643,0,0
LBY,DEU,Export,144.7201505,0,144.7201444,0,0
ESP,USA,Export,144.9739059,0.0068165,141.2547792,3.4,0.3122928
IND,JPN,Export,145.8258903,0,145.8258976,0,0
THA,RUS,Import,146.141397,0,142.4213946,3.72,0
PRT,DZA,Import,146.4381604,0,52.8839315,93.5542358,0
ISR,COL,Import,147.8641091,147.8641022,0,0,0
ZAF,CHN,Export,148.2873733,147.4232358,0.864138,0,0
CZE,POL,Import,148.3699159,88.4018011,32.3093097,0,27.6588
POL,CZE,Export,148.3699159,88.4018011,32.3093097,0,27.6588
AGO,ZAF,Export,150.6263532,0,150.6263609,0,0
ZAF,AGO,Import,150.6263532,0,150.6263609,0,0
ARG,USA,Import,151.7904527,10.3663002,141.4241479,0,0
FRA,DEU,Export,153.5921521,0.059,42.2680496,58.0355011,53.2296
ESP,USA,Import,153.8711716,34.5290005,118.3517998,0,0.9903672
IRQ,SGP,Export,154.0209705,0,154.0209704,0,0
NLD,NGA,Export,154.4444314,0.0014313,154.4427975,0,0.0001908
NGA,NLD,Import,154.4444314,0.0014313,154.4427975,0,0.0001908
IDN,QAT,Import,154.4902902,0,78.8787583,75.6115309,0
QAT,IDN,Export,154.4902902,0,78.8787583,75.6115309,0
DZA,BRA,Export,154.6471997,0,151.4471842,3.2,0
BRA,DZA,Import,154.6471997,0,151.4471842,3.2,0
KAZ,CHE,Export,156.0403149,0,36.3839311,119.6563751,0
CHE,KAZ,Import,156.0403149,0,36.3839311,119.6563751,0
MYS,IND,Export,156.1603932,0.8289777,151.7314093,3.6,0
VEN,USA,Import,156.3460567,0.0646129,156.2809819,0.0004606,0
NOR,ITA,Export,156.944384,0,43.6127313,113.3316555,0
CZE,SVK,Export,156.9659453,33.4178004,24.4765996,65.231543,33.84
SVK,CZE,Import,156.9659453,33.4178004,24.4765996,65.231543,33.84
SGP,VNM,Export,157.3008998,0.0000075,157.3008994,0.000008,0
VNM,SGP,Import,157.3008998,0.0000075,157.3008994,0.000008,0
GTM,USA,Import,158.4429466,2.008,156.4349429,0,0
GBR,KOR,Export,159.2325243,0.0000133,159.2325145,0.0000031,0
CHL,COL,Import,159.7546004,153.4112023,6.3434002,0,0
MYS,ARE,Import,159.9077089,0,159.9077119,0,0
ARE,MYS,Export,159.9077089,0,159.9077119,0,0
MEX,PER,Import,161.4975959,0.1163834,1.5012203,159.88,0
PER,MEX,Export,161.4975959,0.1163834,1.5012203,159.88,0
YEM,CHN,Export,162.6110362,0,114.611041,48,0
KEN,IND,Import,162.6147553,0.00092,162.6138431,0,0
IND,KEN,Export,162.6147553,0.00092,162.6138431,0,0
NOR,USA,Export,162.6527334,0,156.2927205,6.36,0
BEL,FRA,Import,163.1495946,4.0394001,114.7583886,3.8950001,40.4568
FRA,BEL,Export,163.1495946,4.0394001,114.7583886,3.8950001,40.4568
YEM,KOR,Export,163.2163922,0,3.2163999,160,0
CHN,PAN,Export,164.1946808,0,164.1946818,0,0
PAN,CHN,Import,164.1946808,0,164.1946818,0,0
BEL,GBR,Export,165.3497856,0.2588,150.8742288,14.2167503,0
GBR,BEL,Import,165.3497856,0.2588,150.8742288,14.2167503,0
DNK,RUS,Import,165.4297559,42.4190006,116.9579482,6.0528003,0
AUS,JPN,Import,165.7800294,0.0008325,165.7791973,0,0
JPN,AUS,Export,165.7800294,0.0008325,165.7791973,0,0
CAN,SAU,Import,167.9830057,0.000004,167.983005,0,0
JPN,SGP,Export,168.5103903,0.0000932,168.5102975,0.0000036,0
AUT,HUN,Export,168.6473769,0.7237916,23.5557997,135.1265847,9.2412
HUN,AUT,Import,168.6473769,0.7237916,23.5557997,135.1265847,9.2412
COL,ECU,Import,168.8262574,0.0000783,0.1340595,0,168.692112
ECU,COL,Export,168.8262574,0.0000783,0.1340595,0,168.692112
KOR,USA,Export,168.89779,0.000056,168.8977277,0,0
CHL,ECU,Import,168.9610158,0.0000185,168.9609951,0,0
ECU,CHL,Export,168.9610158,0.0000185,168.9609951,0,0
AUT,RUS,Import,169.9941745,0.3514,29.6717609,139.9710068,0
BRA,COL,Import,170.6556129,149.8859711,20.7696429,0,0
KWT,NLD,Export,170.8257608,0,170.8257546,0,0
ROU,RUS,Import,172.1030574,10.0787567,142.3148728,19.709431,0
BRA,SAU,Import,172.3247002,0,172.324697,0,0
KWT,PAK,Export,173.6913715,0,173.6913701,0,0
PAK,KWT,Import,173.6913715,0,173.6913701,0,0
DZA,DEU,Export,174.0397445,0,174.0397448,0,0
BLR,UKR,Export,174.6194432,0.0130778,174.6063706,0,0
UKR,BLR,Import,174.6194432,0.0130778,174.6063706,0,0
ITA,QAT,Import,177.9177062,0,2.4377,175.48,0
QAT,ITA,Export,177.9177062,0,2.4377,175.48,0
MAR,USA,Import,178.0127498,55.6718008,122.3409471,0.0000002,0
GRC,TUR,Export,180.1505014,0,180.1360973,0,0.0144
TUR,GRC,Import,180.1505014,0,180.1360973,0,0.0144
AUS,THA,Export,180.2255237,102.3076016,77.9179223,0,0
THA,AUS,Import,180.2255237,102.3076016,77.9179223,0,0
BRA,CHL,Export,180.4129403,0,180.4129454,0,0
CHL,BRA,Import,180.4129403,0,180.4129454,0,0
GNQ,CHN,Export,181.2147732,0,147.2147782,34,0
PAK,SAU,Import,186.8182815,0.0634528,186.7548357,0,0
AZE,DEU,Export,187.2209183,0,187.2209257,0,0
MEX,IND,Export,187.492778,0,187.4927857,0,0
LVA,NLD,Export,188.406399,1.0408,187.365597,0,0
BEL,USA,Export,189.8247291,0.0018006,189.8229217,0,0
IND,USA,Export,194.7694858,0.014,194.7554895,0,0
PHL,SAU,Import,196.8392438,0,196.8392471,0,0
DZA,NLD,Export,197.1430031,0,194.422993,2.72,0
KAZ,ROU,Export,198.1426729,0.7238589,197.4188196,0,0
ROU,KAZ,Import,198.1426729,0.7238589,197.4188196,0,0
BEL,NGA,Import,198.3517327,0,198.351726,0,0
MOZ,ZAF,Export,201.5040143,10.4097535,11.2217118,148.0100029,31.8625308
ZAF,MOZ,Import,201.5040143,10.4097535,11.2217118,148.0100029,31.8625308
DNK,SWE,Export,203.3586831,0.4769,154.6953309,34.7044507,13.482
SWE,DNK,Import,203.3586831,0.4769,154.6953309,34.7044507,13.482
CAN,CHN,Export,204.382208,194.299103,10.0831102,0,0
JOR,SAU,Import,204.7532073,0,189.5847273,15.1684947,0
AUS,NLD,Export,205.6739062,205.6739031,0.000008,0,0
QAT,THA,Export,207.3249055,0,155.8049099,51.52,0
THA,QAT,Import,207.3249055,0,155.8049099,51.52,0
SWE,GBR,Export,207.5210056,0.957,206.5640076,0,0
GBR,SWE,Import,207.5210056,0.957,206.5640076,0,0
KWT,EGY,Export,207.5642757,0.0006903,207.5635775,0,0
EGY,KWT,Import,207.5642757,0.0006903,207.5635775,0,0
IDN,KOR,Import,207.8186537,0.083149,207.7354967,0,0
KOR,IDN,Export,207.8186537,0.083149,207.7354967,0,0
PHL,CHN,Export,209.3618954,197.5684496,11.7934508,0,0
MEX,SGP,Export,211.3363968,0,211.3363966,0,0
ECU,USA,Import,212.4059116,0.0615659,212.3443409,0.0000063,0
DNK,NOR,Import,212.6509179,2.259,174.8123231,20.6971892,14.8824
NOR,DNK,Export,212.6509179,2.259,174.8123231,20.6971892,14.8824
FRA,NLD,Export,213.1591987,0.1121,213.0470968,0,0
FRA,GBR,Import,214.4029409,2.0122,192.8653419,19.4750004,0.0504
GBR,FRA,Export,214.4029409,2.0122,192.8653419,19.4750004,0.0504
KWT,SGP,Export,215.790338,0,215.7903407,0,0
JPN,CHN,Export,216.3190333,0.058,216.2597966,0.001232,0
PRT,ESP,Import,217.1458191,0.6245,81.5184693,108.9136521,26.0892
ESP,PRT,Export,217.1458191,0.6245,81.5184693,108.9136521,26.0892
DEU,POL,Export,219.1899525,4.0117,90.0828988,91.9609518,33.1344
POL,DEU,Import,219.1899525,4.0117,90.0828988,91.9609518,33.1344
DZA,TUR,Export,219.7429944,0,52.623,167.12,0
TUR,DZA,Import,219.7429944,0,52.623,167.12,0
ITA,KAZ,Import,220.5485629,14.2066002,206.3419562,0,0
KAZ,ITA,Export,220.5485629,14.2066002,206.3419562,0,0
MLT,RUS,Import,224.0279675,0,224.0279683,0,0
BRA,IND,Export,227.9458406,0,227.9458463,0,0
DEU,POL,Import,229.9890074,132.6170012,48.5009004,48.687501,0.1836
POL,DEU,Export,229.9890074,132.6170012,48.5009004,48.687501,0.1836
BRA,IND,Import,232.4084163,0,232.4084188,0,0
IND,BRA,Export,232.4084163,0,232.4084188,0,0
IDN,NGA,Import,234.028204,0,231.1606079,2.8675947,0
NGA,IDN,Export,234.028204,0,231.1606079,2.8675947,0
AUS,KOR,Import,234.6691953,0.0002786,234.6689164,0,0
KOR,AUS,Export,234.6691953,0.0002786,234.6689164,0,0
AZE,TUR,Export,237.858603,0,0.987,236.5044046,0.3672
TUR,AZE,Import,237.858603,0,0.987,236.5044046,0.3672
ARG,BOL,Import,237.8640589,0,12.8109461,225.0531044,0
BOL,ARG,Export,237.8640589,0,12.8109461,225.0531044,0
KAZ,RUS,Import,238.412972,34.593651,133.907652,63.7435531,6.1681212
PAN,USA,Import,239.5456143,0.0748593,239.4707627,0,0
AGO,ESP,Export,240.6479462,0,240.6479472,0,0
ESP,AGO,Import,240.6479462,0,240.6479472,0,0
CHN,SGP,Export,241.3428736,0.01498,241.3272329,0.0006615,0
COL,IND,Export,242.9162619,4.2637926,238.6524731,0,0
OMN,JPN,Export,243.1586796,0,75.0786723,168.08,0
OMN,KOR,Export,245.2648428,0,47.064851,198.2,0
AUS,TLS,Import,245.385003,0,0,245.3850048,0
TLS,AUS,Export,245.385003,0,0,245.3850048,0
COL,DEU,Export,247.9613542,190.1911028,57.7702518,0,0
DEU,COL,Import,247.9613542,190.1911028,57.7702518,0,0
COL,GBR,Export,248.1121034,247.4011037,0.711,0,0
GBR,COL,Import,248.1121034,247.4011037,0.711,0,0
IRQ,TUR,Export,248.4347372,0,248.4347375,0,0
TUR,IRQ,Import,248.4347372,0,248.4347375,0,0
NOR,ESP,Export,249.0392576,0.2705,64.0544615,184.7142951,0
ESP,NOR,Import,249.0392576,0.2705,64.0544615,184.7142951,0
NLD,SAU,Import,254.3265874,0,254.3265865,0,0
BRN,JPN,Export,255.4549043,0,7.2949102,248.16,0
NGA,GBR,Export,260.2723246,0.0000036,258.3123178,1.96,0
GBR,NGA,Import,260.2723246,0.0000036,258.3123178,1.96,0
COL,TUR,Export,261.358551,236.2115036,25.1470508,0,0
TUR,COL,Import,261.358551,236.2115036,25.1470508,0,0
NLD,ZAF,Import,261.5497359,258.2790039,3.2707388,0,0
ZAF,NLD,Export,261.5497359,258.2790039,3.2707388,0,0
AUS,MYS,Import,262.066389,0,262.0663968,0,0
MYS,AUS,Export,262.066389,0,262.0663968,0,0
COL,PAN,Export,263.3476997,8.7444993,254.6032087,0,0
PAN,COL,Import,263.3476997,8.7444993,254.6032087,0,0
IDN,MYS,Import,264.6678241,0.5140417,264.1426616,0,0.0111204
MYS,IDN,Export,264.6678241,0.5140417,264.1426616,0,0.0111204
DZA,USA,Export,267.8235955,0,247.5596265,20.2639734,0
DZA,TUN,Export,269.7219277,0,148.0599087,121.6620143,0
TUN,DZA,Import,269.7219277,0,148.0599087,121.6620143,0
BEL,FRA,Export,270.7747308,12.4934001,142.0434684,112.7602522,3.4776
FRA,BEL,Import,270.7747308,12.4934001,142.0434684,112.7602522,3.4776
CAN,JPN,Export,275.7041848,256.8232039,18.881,0,0
THA,SGP,Export,277.6411996,0.0017563,277.6394514,0.0000136,0
NLD,NGA,Import,278.2597612,0.0101847,273.8095679,4.44,0
NGA,NLD,Export,278.2597612,0.0101847,273.8095679,4.44,0
IRN,TKM,Import,278.4925123,0,0,278.4925055,0
TKM,IRN,Export,278.4925123,0,0,278.4925055,0
IRN,KOR,Export,280.9074483,0,280.9074584,0,0
TUR,USA,Import,282.0559012,111.5333017,170.5226094,0,0
ITA,USA,Import,282.5595781,157.6531024,124.9064793,0,0
DEU,CHE,Export,282.9609206,3.8786,156.1476077,80.7823016,42.1524
CHE,DEU,Import,282.9609206,3.8786,156.1476077,80.7823016,42.1524
VNM,CHN,Export,287.2698798,204.9252623,82.3446099,0,0
ZAF,SWZ,Export,288.5115576,2.722969,10.7315364,0.1257471,274.9313124
SWZ,ZAF,Import,288.5115576,2.722969,10.7315364,0.1257471,274.9313124
IRQ,ITA,Export,288.7490273,0,288.7490187,0,0
ITA,IRQ,Import,288.7490273,0,288.7490187,0,0
ITA,SAU,Import,289.4703821,0,289.4703978,0,0
NGA,JPN,Export,290.6300088,0,4.59,286.04,0
SSD,CHN,Export,291.9500022,0,291.9500093,0,0
GBR,USA,Export,296.8056955,0.0039687,296.8012384,0.0004921,0
MYS,KOR,Export,297.6836157,0.0116195,99.0319997,198.64,0
DEU,USA,Import,301.7522872,268.6197041,33.1325899,0,0
NGA,ZAF,Export,301.9104256,0.0000031,301.9104253,0,0
ZAF,NGA,Import,301.9104256,0.0000031,301.9104253,0,0
COL,USA,Import,302.702166,0.0412208,302.6603782,0.0005535,0
DEU,KAZ,Import,307.2422707,0.0233967,307.2188793,0,0
KAZ,DEU,Export,307.2422707,0.0233967,307.2188793,0,0
USA,SGP,Export,309.577089,4.1164001,305.4596365,0.0010523,0
AUT,DEU,Import,310.559703,7.6533001,172.4569874,74.0050014,56.4444
DEU,AUT,Export,310.559703,7.6533001,172.4569874,74.0050014,56.4444
IDN,SAU,Import,311.5197727,0.000144,311.519645,0,0
COL,ESP,Export,319.4173522,141.2131021,178.2042354,0,0
ESP,COL,Import,319.4173522,141.2131021,178.2042354,0,0
COG,CHN,Export,319.4637517,0,319.4637601,0,0
BRA,CHN,Export,320.2415002,0.0063888,320.2350956,0,0
DEU,NGA,Import,322.5619005,0,322.5618998,0,0
NGA,DEU,Export,322.5619005,0,322.5618998,0,0
BEL,DEU,Export,323.0160978,15.8034001,304.408306,2.8044001,0
DEU,BEL,Import,323.0160978,15.8034001,304.408306,2.8044001,0
FRA,NGA,Import,323.5602104,0,280.0002084,43.56,0
NGA,FRA,Export,323.5602104,0,280.0002084,43.56,0
FRA,KAZ,Import,324.3015864,0,324.3015898,0,0
KAZ,FRA,Export,324.3015864,0,324.3015898,0,0
NOR,SWE,Export,325.2477952,1.506,273.5005763,6.8,43.4412
SWE,NOR,Import,325.2477952,1.506,273.5005763,6.8,43.4412
IND,SGP,Export,325.3978399,0.0011209,325.3787402,0,0.018
SGP,IND,Import,325.3978399,0.0011209,325.3787402,0,0.018
KAZ,CHN,Export,329.635627,1.4039442,313.0411922,15.1905003,0
ITA,NLD,Import,336.6194053,1.0089787,16.2315998,319.3788138,0
NLD,ITA,Export,336.6194053,1.0089787,16.2315998,319.3788138,0
AGO,IND,Export,337.380311,0,337.3803048,0,0
KAZ,UKR,Export,339.9430963,17.9678307,8.79621,313.1790509,0
UKR,KAZ,Import,339.9430963,17.9678307,8.79621,313.1790509,0
NLD,USA,Export,343.0993756,0.1004,342.9989761,0,0
AGO,USA,Export,346.8523602,0,346.8518997,0.0004687,0
BEL,SAU,Import,349.4504694,0,349.4504804,0,0
SGP,VEN,Import,352.5319721,0,352.5319634,0,0
VEN,SGP,Export,352.5319721,0,352.5319634,0,0
GRC,IRQ,Import,356.0006943,0,356.0006808,0,0
IRQ,GRC,Export,356.0006943,0,356.0006808,0,0
DZA,GBR,Export,358.9643633,0,337.6843501,21.28,0
GBR,DZA,Import,358.9643633,0,337.6843501,21.28,0
COL,NLD,Export,360.7370793,339.4022052,21.3348905,0,0
NLD,COL,Import,360.7370793,339.4022052,21.3348905,0,0
KOR,USA,Import,362.1934203,190.4588029,171.7336207,0.0009768,0
USA,KOR,Export,362.1934203,190.4588029,171.7336207,0.0009768,0
BGR,RUS,Import,363.1671869,14.3020416,247.3672552,101.4978949,0
THA,SAU,Import,363.755733,0,363.7557245,0,0
MMR,THA,Export,370.3717233,0.4220288,2.3006362,367.6490572,0
THA,MMR,Import,370.3717233,0.4220288,2.3006362,367.6490572,0
IRN,JPN,Export,370.4092754,0,370.4092612,0,0
IDN,PHL,Export,380.3743846,377.033639,3.3407398,0,0
PHL,IDN,Import,380.3743846,377.033639,3.3407398,0,0
IRL,GBR,Import,380.9991721,7.9306001,188.3796575,174.4181034,10.2708
GBR,IRL,Export,380.9991721,7.9306001,188.3796575,174.4181034,10.2708
SAU,ESP,Export,382.0844155,0,382.0844291,0,0
ESP,SAU,Import,382.0844155,0,382.0844291,0,0
BEL,GBR,Import,383.3070551,1.7842,210.0259906,171.4968534,0
GBR,BEL,Export,383.3070551,1.7842,210.0259906,171.4968534,0
SAU,ZAF,Export,386.4146739,0.5522775,385.8623874,0,0
ZAF,SAU,Import,386.4146739,0.5522775,385.8623874,0,0
DZA,ITA,Export,388.8416358,0,123.2811513,265.5604878,0
ITA,DZA,Import,388.8416358,0,123.2811513,265.5604878,0
MEX,ESP,Export,390.0738437,0.0000523,390.0738018,0,0
ESP,MEX,Import,390.0738437,0.0000523,390.0738018,0,0
PAK,ARE,Import,390.464897,0.0075165,390.4522401,0.0000002,0.0051372
ARE,PAK,Export,390.464897,0.0075165,390.4522401,0.0000002,0.0051372
SAU,IND,Import,394.3739556,0.0458093,394.3275034,0.0006592,0
IND,SAU,Export,394.3739556,0.0458093,394.3275034,0.0006592,0
AUS,SGP,Import,397.3106237,0,397.310614,0.0000115,0
SGP,AUS,Export,397.3106237,0,397.310614,0.0000115,0
BRA,USA,Export,398.743765,0,398.6619788,0.0817741,0
USA,BRA,Import,398.743765,0,398.6619788,0.0817741,0
JPN,KOR,Import,400.1025556,0.7601703,399.3423941,0,0
KOR,JPN,Export,400.1025556,0.7601703,399.3423941,0,0
IND,ARE,Export,400.6176686,3.7167163,396.8997454,0.0012143,0.0000108
ARE,IND,Import,400.6176686,3.7167163,396.8997454,0.0012143,0.0000108
FRA,USA,Import,401.1361239,66.665601,334.4705261,0,0
USA,FRA,Export,401.1361239,66.665601,334.4705261,0,0
RUS,TKM,Import,401.2315443,0,0.0465405,401.1850079,0
TKM,RUS,Export,401.2315443,0,0.0465405,401.1850079,0
QAT,CHN,Export,412.3640463,0,88.5640339,323.8,0
AZE,ITA,Export,425.6421642,0,425.6421529,0,0
ITA,AZE,Import,425.6421642,0,425.6421529,0,0
QAT,GBR,Export,425.9206922,0.0000018,7.5206999,418.4,0
GBR,QAT,Import,425.9206922,0.0000018,7.5206999,418.4,0
CHL,USA,Import,437.9013939,88.3067013,346.6747071,2.92,0
USA,CHL,Export,437.9013939,88.3067013,346.6747071,2.92,0
LTU,RUS,Import,438.0119532,9.2202931,322.9054944,94.3101946,11.5759404
CZE,RUS,Import,439.050666,1.9928,189.2713457,247.786512,0
