United Kingdom,"China, Hong Kong SAR",72371,72931,74718,87213,106808,93592,98384
Norway,Poland,4367,5157,5738,8303,49518,91773,98236
France,Switzerland,60882,62850,64818,84249,88072,96906,96715
Djibouti,Somalia,101216,82625,83230,76262,84118,93042,96137
Canada,Romania,32422,46036,60745,69035,82595,92367,96031
Cote d'Ivoire,Guinea,133914,135616,114966,101514,91478,94980,95929
Australia,Netherlands,104866,100236,92820,91600,88480,91358,95782
New Zealand,China,9059,18991,37900,74705,84329,92602,95067
Afghanistan,Pakistan,8107,17225,26343,37163,47984,348369,95041
Zimbabwe,Mozambique,478855,266322,197830,145462,117799,94382,94382
Canada,Lebanon,52394,59419,67856,72255,81105,90701,94299
South Africa,Germany,33946,25144,23472,28097,48653,88556,93660
Canada,Haiti,38271,45292,53390,66504,80100,89577,93131
Canada,Croatia,862,20007,39628,38510,80030,89498,93048
Slovakia,Czechia,26268,37416,58709,65767,73744,89304,92832
Angola,Portugal,5298,6156,7014,9070,11125,91875,92793
United States of America,Armenia,41481,54094,66937,68588,72388,89731,92707
Rwanda,Uganda,34106,51986,79241,93430,92808,92195,92521
Portugal,France,58434,75053,94718,95316,80086,90792,92406
Belgium,Morocco,135422,121372,103808,77908,81535,91232,92399
South Africa,Zambia,6346,12880,23068,27621,47829,87057,92075
Kenya,South Sudan,5801,53996,81156,62546,53218,92355,91862
United Kingdom,Canada,63555,66277,70115,70642,76921,87086,91545
United States of America,Somalia,2437,19353,36668,76917,120575,88564,91501
Ghana,Togo,61553,144121,72060,86196,73815,87494,91473
France,Cote d'Ivoire,40942,42266,43589,75481,83144,91484,91303
United States of America,Netherlands,96198,96660,96971,94293,94442,88372,91303
France,Romania,31928,32961,33993,43381,83011,91338,91158
Uganda,Sudan,126304,273062,360660,360477,166124,64136,90652
Niger,Mali,31142,64573,43060,43840,44537,94640,90580
United Kingdom,Iran (Islamic Republic of),31563,36022,41087,58694,81080,86091,90499
United States of America,Costa Rica,43530,58472,73694,80856,90687,87551,90455
United States of America,Albania,5627,22440,39644,54825,72085,87480,90381
Bangladesh,Lao People's Democratic Republic,58722,59555,60387,71878,83217,88155,90253
Italy,Ecuador,997,11373,21748,55031,88314,88329,89882
Russian Federation,Latvia,95730,100686,101991,95839,87715,89389,89452
United Kingdom,Slovakia,1431,3236,5097,31435,60334,85067,89422
Malaysia,Viet Nam,12877,28668,47469,61261,83515,87272,89017
Chad,Central African Republic,8067,8765,9463,63510,75211,93259,88338
Australia,Indonesia,39102,45651,58670,60300,71160,84026,88095
Sudan,Chad,196164,129807,72615,80942,71202,74514,87884
South Sudan,Democratic Republic of the Congo,,,,,67795,87755,87871
United States of America,Australia,42267,52306,62513,67499,74689,85031,87851
Switzerland,Turkey,51936,54615,57493,64071,71894,84488,87634
Armenia,Azerbaijan,464459,560521,525188,376174,142156,87675,87454
South Africa,Swaziland,34114,28635,31276,37439,64830,82601,87362
Italy,Sri Lanka,19974,30976,41977,63528,85078,85093,86589
Sweden,Poland,31527,37413,40123,46203,67771,82210,86506
United States of America,Saudi Arabia,12632,17082,21618,27673,34736,83669,86444
Italy,Senegal,44973,47201,49429,67115,84801,84815,86307
Italy,Pakistan,6808,15787,24765,54772,84778,84792,86283
France,Serbia,1898,1960,2021,17288,78304,86158,85988
Mozambique,Malawi,2103,19997,35695,55058,74598,83050,85839
Reunion,France,37516,50738,66309,75927,81294,84056,85340
United States of America,Bolivia (Plurinational State of),31303,42856,54630,66661,81051,82399,85132
Canada,Russian Federation,95333,71978,50335,59964,73025,81665,84905
Iran (Islamic Republic of),Iraq,1153969,833700,540400,98094,86387,85523,84667
Germany,Switzerland,33253,34981,36709,53952,68197,71058,84578
Turkmenistan,Uzbekistan,112171,118338,94517,92165,85650,84960,84386
United Kingdom,Hungary,12192,12352,12721,30132,49996,80056,84155
United States of America,Liberia,11455,25579,40020,55724,73547,81402,84102
Germany,Kyrgyzstan,199,16588,32977,51974,67694,70534,83954
United States of America,Syrian Arab Republic,36782,46282,55946,57569,61003,80830,83511
Singapore,Bangladesh,8818,18587,30155,47991,68502,80747,83279
Cote d'Ivoire,Liberia,2793,22779,39011,58220,79389,82428,83252
Ukraine,Azerbaijan,81482,87250,94083,85967,82025,82299,83121
Bahrain,Egypt,21908,23628,25417,41784,67374,80889,83015
France,Cameroon,36846,38038,39229,63768,75139,82676,82513
Japan,Viet Nam,6235,9224,16909,39408,41781,79310,82482
Spain,Ukraine,408,1038,2115,61162,79843,81618,82392
Italy,Russian Federation,7359,11088,14816,47776,80736,80750,82170
Lebanon,Egypt,78308,104377,130459,114723,99001,83361,81924
Greece,Georgia,36031,53103,71047,78132,88665,83388,81876
Malaysia,Singapore,31269,33418,39077,53856,76095,79519,81109
Canada,Mexico,18610,30113,42332,61186,69695,77941,81033
Bahrain,Bangladesh,20442,24630,28889,49900,81920,78396,80457
United Kingdom,Afghanistan,2076,8160,14382,36100,60757,76256,80160
Spain,Russian Federation,3120,4699,8300,39783,58461,79255,80007
Poland,Germany,144229,123377,105540,90919,79149,76313,79940
Germany,Lebanon,45648,47656,49663,57764,64346,67045,79801
Poland,Belarus,148245,126812,108478,92167,78747,75926,79534
Israel,Ethiopia,40595,50287,57163,67189,78029,80474,78489
Benin,Niger,9802,25546,41294,52954,64618,75775,78209
Canada,Trinidad and Tobago,47386,55297,64523,63760,67205,75156,78137
France,Democratic Republic of the Congo,32512,33563,34614,49330,70928,78043,77889
United States of America,Hungary,110337,102530,94353,87078,82289,75001,77488
Austria,Romania,24968,28168,31368,45724,60079,70267,77376
Canada,Greece,80288,77124,75794,68502,66475,74340,77289
Israel,United States of America,47532,56033,61396,68622,76680,79082,77132
Oman,Egypt,18811,27544,28536,27249,30361,67497,77119
France,Mali,49299,50893,52487,57153,69849,76855,76703
Bahrain,Pakistan,20949,25280,29683,46931,74535,74710,76674
Czechia,Slovakia,70252,105379,140506,109909,70494,73671,76649
Cameroon,Chad,95527,88874,82221,70899,56426,72077,76601
Thailand,China,58,116,200,33311,68811,74411,76595
Germany,Thailand,16629,26601,36573,50231,61489,64068,76258
Canada,Ukraine,50845,51057,52484,57232,65450,73194,76098
China,Brazil,12090,32797,53504,59028,64552,74289,75920
United Kingdom,Turkey,25947,38795,52296,68300,89865,72100,75791
Venezuela (Bolivarian Republic of),Spain,109078,92458,77650,75453,73179,74582,75744
Paraguay,Brazil,111355,97450,83208,79266,75523,73715,75626
Australia,Fiji,37472,40344,46690,54790,64000,72084,75575
France,Haiti,26253,27102,27950,67078,68723,75616,75467
United Kingdom,Iraq,15166,22970,31162,49586,72047,71080,74719
China,Philippines,28155,40390,52626,58059,63493,73070,74674
United States of America,Czechia,87020,86188,85190,79662,76438,72243,74639
Italy,Argentina,31345,25795,20245,46708,73170,73183,74470
Spain,Uruguay,10922,12691,19920,65654,84809,73640,74338
Italy,TFYR Macedonia,72688,58600,44512,58767,73021,73033,74317
United States of America,Jordan,31871,39858,47982,55381,64674,71758,74138
Indonesia,China,258310,170906,83502,72094,65307,72302,73971
Chile,Argentina,32696,39233,45770,57003,68235,70415,73285
Australia,Croatia,48565,55036,58250,69530,68500,69890,73275
Togo,Benin,24038,26058,36899,50774,67665,71438,73275
United States of America,Afghanistan,28444,37312,46342,51965,59330,70569,72909
Austria,Poland,33851,38190,42528,49475,56421,65989,72666
United Kingdom,Netherlands,28913,33722,39100,48075,60965,69068,72604
United Kingdom,Bulgaria,1670,3395,5178,24672,46176,69051,72586
United States of America,Morocco,15541,25447,35562,47087,60357,70234,72563
United States of America,Bulgaria,8579,22126,35981,48219,62258,70117,72442
"China, Hong Kong SAR","China, Macao SAR",57222,58769,60316,64994,69830,71305,72419
Italy,United Kingdom,59492,45568,31644,48310,64975,70986,72234
New Zealand,India,9292,12459,20329,41448,56073,69800,71658
Sudan,Ethiopia,942295,502740,123478,107732,70677,60734,71631
Greece,Bulgaria,7509,22834,38534,56513,77506,72893,71571
Sierra Leone,Guinea,74269,72439,70656,69090,68669,68467,71495
Portugal,Mozambique,74609,73598,75573,74985,61946,70228,71476
Russian Federation,Lithuania,82889,85879,85756,78560,69747,71078,71128
Australia,Singapore,27151,29812,34250,43080,53560,67822,71106
Kuwait,Yemen,36441,29202,33307,35975,47616,65129,70975
Kazakhstan,Belarus,72545,61663,50780,57891,65001,69136,70858
United States of America,Malaysia,33834,42203,50714,55746,62621,68471,70742
Serbia,Montenegro,9511,60383,79370,74564,72867,71224,70735
Ghana,Nigeria,14876,14826,16584,23321,57056,67629,70705
France,Congo,48395,49960,51524,57496,64227,70669,70529
United Kingdom,Nepal,828,3257,5741,26149,48686,67054,70487
Canada,Colombia,7547,12595,17942,39330,60555,67719,70405
Turkey,Greece,101752,78316,55164,56846,58579,59465,70269
Libya,Iraq,3879,26910,50384,55518,60735,68477,70010
Sweden,Iran (Islamic Republic of),40154,47650,51101,54470,60146,68865,69866
Belarus,Kazakhstan,81148,76868,72587,71580,70573,69957,69682
South Africa,Botswana,18470,15678,17332,20747,35926,65391,69160
Germany,India,31877,32944,34011,45659,55250,57568,68521
TFYR Macedonia,Albania,45001,58009,69367,69782,70230,67799,67924
Switzerland,Austria,48450,46395,44509,49468,55388,65090,67514
Togo,Niger,10540,14286,22364,46314,61126,65529,67214
Republic of Korea,United States of America,11713,16092,25592,33040,53578,66622,67133
Netherlands,China,20779,26141,32395,43937,52904,62708,67085
New Zealand,Australia,47778,53227,54744,60001,63086,65161,66896
Burundi,Rwanda,221943,160197,66415,57104,52794,64363,66530
Israel,Iraq,74502,77265,75702,70291,65732,67791,66119
Australia,Iraq,5202,16334,26500,37100,51860,62790,65831
South Africa,Angola,6602,11043,15551,19714,34137,62135,65716
Canada,Morocco,16116,20676,25727,40230,56280,62939,65436
Oman,Indonesia,4605,12728,17274,19887,25710,57157,65305
United Kingdom,Malaysia,42754,45112,48230,55324,66922,62075,65253
Switzerland,Spain,54716,47536,40529,46561,53499,62870,65211
Ukraine,Georgia,76612,74660,73621,67270,64185,64399,65042
France,Russian Federation,21377,22069,22760,34476,59160,65094,64965
Rwanda,Burundi,26238,39410,56107,68762,64931,64501,64729
Spain,Poland,4206,5725,9707,33371,74329,63864,64469
United Arab Emirates,Kuwait,13095,16904,21687,26337,56684,61940,64398
France,Cambodia,69234,71472,73710,58654,58559,64433,64306
Germany,Brazil,11446,17392,23338,38846,51692,53860,64108
Uganda,Burundi,50561,49666,16392,17837,21030,45345,64092
Singapore,"China, Hong Kong SAR",15043,31708,51442,52509,56502,61969,63912
Australia,Thailand,15834,18920,23090,31530,51600,60712,63652
United Kingdom,Cyprus,76295,75065,75098,72352,75498,60084,63160
United Kingdom,Uganda,49648,51083,53378,53634,58257,60065,63140
Kazakhstan,Dem. People's Republic of Korea,19805,32525,45244,51580,57915,61600,63135
Spain,Switzerland,32884,38443,58838,56682,63693,62286,62876
Australia,Poland,74954,74618,66920,63280,58940,59868,62767
Republic of Moldova,Ukraine,245741,165990,112007,77919,70622,64009,62728
Angola,Cabo Verde,3569,4147,4724,6109,7493,61880,62498
State of Palestine,Israel,98290,96052,93814,78664,63515,62895,62458
United Kingdom,New Zealand,40222,47883,56350,55844,59885,59067,62091
Turkmenistan,Russian Federation,118024,86857,69373,67643,62857,62351,61930
Uganda,Kenya,33424,32852,43034,42707,43824,43512,61501
Sweden,Somalia,10279,12198,13082,16045,31853,58269,61324
Switzerland,TFYR Macedonia,36819,37897,39114,44147,50039,58804,60994
Netherlands,Russian Federation,2561,8559,14823,30788,35615,56841,60808
Portugal,Cabo Verde,30179,36695,44701,53008,52513,59532,60590
Austria,Czechia,30293,34176,38058,42540,47022,54997,60561
Ghana,Burkina Faso,41668,41526,46451,65321,48707,57733,60359
United States of America,Uzbekistan,14633,19082,23613,26322,29911,58283,60216
Brazil,Japan,86768,78935,71102,60300,48633,58564,60115
United Kingdom,Greece,14266,23935,34008,33317,35339,57039,59959
Channel Islands,United Kingdom,54519,53511,56856,56412,55971,59380,59939
Switzerland,Bosnia and Herzegovina,41166,39843,38666,43394,48965,57542,59685
United States of America,Belarus,21579,30442,39480,47057,56276,57607,59517
Spain,Paraguay,907,1090,1744,16642,80087,58926,59485
Canada,Algeria,3743,12014,20571,34754,51080,57123,59389
Netherlands,Belgium,41730,42604,44982,47034,49330,54038,59147
Russian Federation,Estonia,62441,65943,67055,63001,57651,58751,58792
Gabon,Equatorial Guinea,26839,32079,41013,44903,51167,56283,58760
Italy,Bulgaria,446,5423,10400,34041,57681,57691,58705
Paraguay,Argentina,50447,57525,64404,61353,58456,57056,58535
Sweden,Bosnia and Herzegovina,40488,48046,51526,54813,56337,57648,58372
France,Brazil,20435,21096,21756,42128,53069,58392,58276
Republic of Moldova,Russian Federation,227107,153652,103131,72122,65379,59259,58073
Canada,Egypt,26881,31290,36444,41983,49935,55843,58058
Czechia,Viet Nam,3604,5386,7208,31521,53245,55718,58039
New Zealand,South Africa,5555,11026,25359,39855,48514,56396,57897
Israel,Poland,95566,93907,86990,71802,57485,59286,57824
Mayotte,Comoros,10288,20154,36203,49545,56520,57479,57795
Canada,Iraq,6875,16443,26401,36851,49520,55379,57576
United States of America,Barbados,43015,48230,53496,53672,55503,55689,57536
Italy,Nigeria,11859,19320,26781,41515,56249,56259,57248
Japan,United States of America,38375,43792,44859,47789,50667,54872,57066
Panama,Colombia,13968,17179,21473,33463,47046,55251,57051
Australia,Canada,27452,27916,30240,36270,44540,54034,56651
Spain,Algeria,11518,12706,19360,48283,60246,56038,56569
Puerto Rico,Dominican Republic,37207,49325,61563,66983,63981,57891,56446
Germany,Philippines,22895,23278,23660,35620,45508,47417,56439
New Zealand,Fiji,16418,18262,25029,36097,45823,54815,56274
Australia,TFYR Macedonia,40724,46518,49560,51330,51490,53665,56264
Guadeloupe,France,31775,40430,49084,51403,53722,55739,56216
Russian Federation,China,67405,64969,60177,58247,55119,56171,56210
Qatar,Sri Lanka,932,1033,980,12231,33403,54731,55825
United Kingdom,Brazil,9560,12033,14710,31040,49898,53056,55772
Australia,Japan,21752,24485,25300,33120,40290,53159,55733
Italy,United States of America,63755,45212,26750,40484,54217,54679,55640
United Arab Emirates,State of Palestine,11602,14868,18990,22830,48946,53485,55608
Japan,Peru,10282,36768,46174,51532,54636,53336,55469
Venezuela (Bolivarian Republic of),Portugal,71582,62567,54176,53646,53028,54591,55441
State of Palestine,Jordan,55317,54057,52798,54528,56259,55709,55322
Malawi,Mozambique,1075410,60845,58576,55817,54826,54183,55184
Spain,Pakistan,2213,3186,5531,30659,56836,54547,55064
Kuwait,Jordan,21348,18028,21710,24519,33444,50399,54923
Spain,Chile,11887,14194,22607,49390,64296,54400,54916
France,United States of America,40260,41562,42863,47875,49835,54833,54724
Cote d'Ivoire,Benin,51216,57138,53643,51984,52074,54068,54608
United States of America,Zimbabwe,4767,7829,10957,27363,45037,52816,54567
Lithuania,Russian Federation,158448,121622,95271,88849,70305,59466,54519
Angola,Sao Tome and Principe,3112,3617,4121,5329,6536,53977,54516
Mexico,Guatemala,72343,49676,29156,29322,32888,53128,54508
New Zealand,Samoa,42264,41030,45849,48436,50946,52640,54041
